DATE,PHARMACY,LOCATION,DRUG,BRAND,PRICE,QUANTITY,TOTAL COST ,AVG. PRICE,70% AVG. PRICE,PRICE RISK,PRICE RISK SCORE,AVG. QTY,1.5 OF AVG. QTY,QTY RISK,QTY_RISK_SCORE,SUPPLIER_NAME,BATCH_NUMBER,EXPIRY_DATE,DAYS_TO_EXPIRY,EXPIRY_RISK,EXPIRY_RISK_SCORE,SALES_CHANNEL,DRUG_FORM,Column2
13-07-24,"Reid, Ferguson And Sanchez",Rural,Amlodipine,BioCare,4505.64,85,382979.4,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Gray Group,PD-12059-JK,04-06-26,691.00,Low Risk,0,In-Store,Capsule,4
13-07-24,Rodriguez-Graham,Urban,Ciprofloxacin,MediPlus,3220.59,85,273750.15,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,Gomez-Jenkins,JL-08132-WD,07-02-26,574.00,Low Risk,0,Mobile Van,Capsule,4
13-07-24,"Ross, Robinson And Bright",Urban,Amoxicillin,MediPlus,4624.96,68,314497.28,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Baxter Inc,AX-44210-EC,11-01-27,912.00,Low Risk,0,Mobile Van,Capsule,4
13-07-24,Ryan Plc,Rural,Coartem,HealthFirst,2416.71,7,16916.97,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Yu Inc,PB-34674-RS,29-12-26,899.00,Low Risk,0,Market Stall,Capsule,4
13-07-24,Ryan Plc,Rural,Amlodipine,BioCare,1698.52,22,37367.44,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Lee-Davis,PP-17210-RZ,05-10-25,449.00,Low Risk,0,In-Store,Injection,3
13-07-24,Smith-Bowen,Rural,Amoxicillin,HealthFirst,921.68,9,8295.12,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,"Brooks, Lam And Hayes",KI-02056-EV,16-09-25,430.00,Low Risk,0,Mobile Van,Syrup,2
13-07-24,"Walter, Edwards And Rios",Rural,Coartem,PharmaTrust,970.17,22,21343.74,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,Williams Plc,RM-99278-YO,02-11-26,842.00,Low Risk,0,Market Stall,Tablet,1
13-07-24,Williams And Sons,Rural,Ciprofloxacin,PharmaTrust,2905.27,56,162695.12,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Powell Llc,CO-73330-UA,23-11-25,498.00,Low Risk,0,Market Stall,Tablet,1
14-07-24,Abbott-Munoz,Urban,Ibuprofen,PharmaTrust,564.74,40,22589.6,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,"Brown, Valdez And Lucas",NS-68539-LG,01-03-26,595.00,Low Risk,0,In-Store,Injection,3
14-07-24,Doyle Ltd,Rural,Metformin,PharmaTrust,3742.82,61,228312.02,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,"Hensley, Powell And David",CZ-59341-GP,20-02-27,951.00,Low Risk,0,Mobile Van,Tablet,1
14-07-24,"Flowers, Martin And Kelly",Urban,Azithromycin,MediPlus,1149.42,50,57471,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,"West, Henderson And Ramirez",OQ-75993-XY,28-06-26,714.00,Low Risk,0,In-Store,Capsule,4
14-07-24,Frazier Inc,Urban,Coartem,FarmaTrust,3262.16,84,274021.44,2523.47,1766.43,Low Risk,0,51,77,High Risk,1,Baxter Inc,ZA-95936-HL,22-12-26,891.00,Low Risk,0,Market Stall,Syrup,2
14-07-24,Galloway-Wyatt,Urban,Amoxicillin,FarmaTrust,360.19,15,5402.85,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,Powell Llc,AI-50162-UE,23-05-25,313.00,Low Risk,0,In-Store,Injection,3
14-07-24,"Gardner, Robinson And Lawrence",Urban,Coartem,HealthFirst,1487.15,41,60973.15,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Daniels, Adkins And Brown",IR-20991-JN,23-12-25,527.00,Low Risk,0,Mobile Van,Tablet,1
14-07-24,Gray-Mayo,Urban,Coartem,BioCare,1866.41,32,59725.12,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Hancock Inc,LM-12524-VJ,16-01-26,551.00,Low Risk,0,Market Stall,Injection,3
14-07-24,"Henderson, Ramirez And Lewis",Urban,Amlodipine,MediPlus,831.66,30,24949.8,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Williams Plc,WM-07167-YR,18-10-26,826.00,Low Risk,0,In-Store,Capsule,4
14-07-24,"Hoffman, Baker And Richards",Rural,Metformin,BioCare,1006.46,41,41264.86,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Powell Llc,RX-34335-DG,12-12-25,516.00,Low Risk,0,Market Stall,Capsule,4
14-07-24,"Mcclain, Miller And Henderson",Urban,Paracetamol,HealthFirst,1482.17,33,48911.61,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,"Daniels, Adkins And Brown",IN-49212-TO,17-07-26,733.00,Low Risk,0,Mobile Van,Tablet,1
14-07-24,Perez Inc,Urban,Azithromycin,HealthFirst,2414.45,83,200399.35,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,"Daniels, Adkins And Brown",XY-75578-SU,07-05-26,662.00,Low Risk,0,Mobile Van,Capsule,4
14-07-24,"Reid, Ferguson And Sanchez",Rural,Coartem,FarmaTrust,4748.14,80,379851.2,2523.47,1766.43,Low Risk,0,51,77,High Risk,1,"Woods, Calhoun And Schmidt",VI-38079-ZO,21-02-26,587.00,Low Risk,0,Mobile Van,Tablet,1
14-07-24,"Ross, Robinson And Bright",Rural,Ibuprofen,MediPlus,247.31,44,10881.64,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Hancock Inc,XJ-69249-PZ,16-07-26,732.00,Low Risk,0,Market Stall,Injection,3
14-07-24,"Ross, Robinson And Bright",Rural,Paracetamol,HealthFirst,804.28,34,27345.52,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,Hancock Inc,EV-71388-SC,01-09-25,414.00,Low Risk,0,In-Store,Tablet,1
14-07-24,"Ross, Robinson And Bright",Rural,Amlodipine,PharmaTrust,3644.64,95,346240.8,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,Hancock Inc,YC-30990-PT,01-06-25,322.00,Low Risk,0,Mobile Van,Capsule,4
14-07-24,"Ross, Robinson And Bright",Urban,Ciprofloxacin,MediPlus,1729.84,31,53625.04,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,"Johnston, Sanchez And Kennedy",JV-81303-ZA,04-08-25,386.00,Low Risk,0,Mobile Van,Tablet,1
14-07-24,"Snyder, Campos And Callahan",Rural,Ciprofloxacin,HealthFirst,4787.46,99,473958.54,2610.77,1827.54,Low Risk,0,51,76,High Risk,1,Jones Inc,TL-10437-AG,22-11-26,861.00,Low Risk,0,Market Stall,Injection,3
14-07-24,"Watts, Robinson And Nguyen",Rural,Coartem,PharmaTrust,1476.99,8,11815.92,2523.47,1766.43,High Risk,1,51,77,Low Risk,0,"Daniels, Adkins And Brown",YH-73196-LT,23-09-25,436.00,Low Risk,0,Market Stall,Syrup,2
15-07-24,"Adams, Zuniga And Wong",Urban,Azithromycin,MediPlus,2690.11,24,64562.64,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,"West, Henderson And Ramirez",OE-71519-CI,16-12-25,519.00,Low Risk,0,Mobile Van,Capsule,4
15-07-24,Baker And Sons,Urban,Coartem,HealthFirst,4263,31,132153,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Russell Group,PL-39133-XL,01-06-26,686.00,Low Risk,0,Mobile Van,Capsule,4
15-07-24,Blair Plc,Urban,Coartem,BioCare,4746.66,30,142399.8,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Baxter Inc,UQ-50021-UA,29-10-25,471.00,Low Risk,0,Market Stall,Capsule,4
15-07-24,Blair Plc,Urban,Azithromycin,MediPlus,4541.9,60,272514,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Jones-Young,AJ-20996-CI,15-01-26,549.00,Low Risk,0,Market Stall,Capsule,4
15-07-24,Blake And Sons,Urban,Metformin,FarmaTrust,1030.98,27,27836.46,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Henderson-Bernard,OM-31222-UQ,02-07-26,717.00,Low Risk,0,Mobile Van,Syrup,2
15-07-24,"Dyer, Potter And Mack",Rural,Metformin,HealthFirst,410.45,37,15186.65,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,"Stanley, Tucker And Lee",JJ-40466-HJ,02-07-25,352.00,Low Risk,0,Market Stall,Injection,3
15-07-24,"Dyer, Potter And Mack",Rural,Coartem,BioCare,4955.82,61,302305.02,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,"Johnston, Sanchez And Kennedy",KK-03619-NI,13-02-26,578.00,Low Risk,0,Mobile Van,Injection,3
15-07-24,"Dyer, Potter And Mack",Rural,Amlodipine,PharmaTrust,1441.77,74,106690.98,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Wright And Sons,CB-18897-DT,19-11-25,492.00,Low Risk,0,Market Stall,Syrup,2
15-07-24,"Ferrell, Rice And Maddox",Urban,Chloroquine,BioCare,957.84,53,50765.52,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,Gray Group,SY-77504-HZ,19-05-25,308.00,Low Risk,0,Mobile Van,Syrup,2
15-07-24,"Gardner, Robinson And Lawrence",Urban,Ibuprofen,BioCare,258.6,64,16550.4,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Yu Inc,WQ-83388-JE,22-08-26,768.00,Low Risk,0,Mobile Van,Tablet,1
15-07-24,"Gardner, Robinson And Lawrence",Urban,Ibuprofen,BioCare,1035.72,39,40393.08,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Williams Plc,PG-96620-XI,30-06-26,715.00,Low Risk,0,In-Store,Tablet,1
15-07-24,Gray-Mayo,Rural,Paracetamol,FarmaTrust,4254.19,27,114863.13,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Wright And Sons,XU-81059-FT,13-03-27,971.00,Low Risk,0,In-Store,Capsule,4
15-07-24,"Guzman, Hoffman And Baldwin",Rural,Ciprofloxacin,PharmaTrust,1692.21,89,150606.69,2610.77,1827.54,High Risk,1,51,76,High Risk,1,Walker Llc,VW-01570-CV,24-05-25,313.00,Low Risk,0,In-Store,Capsule,4
15-07-24,"Harris, Collins And Carney",Urban,Azithromycin,BioCare,2786.2,97,270261.4,2628.19,1839.74,Low Risk,0,50,75,High Risk,1,Baxter Inc,SF-39705-LX,26-05-26,680.00,Low Risk,0,In-Store,Injection,3
15-07-24,James Group,Rural,Amlodipine,HealthFirst,4254.66,12,51055.92,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,"Brown, Valdez And Lucas",CQ-82646-KF,29-08-26,775.00,Low Risk,0,Mobile Van,Syrup,2
15-07-24,"Martin, Rose And Obrien",Urban,Azithromycin,MediPlus,3547.43,65,230582.95,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Powell Llc,JV-53574-KY,08-01-26,542.00,Low Risk,0,Mobile Van,Capsule,4
15-07-24,"Martin, Rose And Obrien",Urban,Amoxicillin,PharmaTrust,2469.26,68,167909.68,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Morton-Chase,ED-11414-PS,14-07-25,364.00,Low Risk,0,In-Store,Injection,3
15-07-24,"Martin, Rose And Obrien",Rural,Amoxicillin,MediPlus,3051.84,59,180058.56,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Henderson-Bernard,IU-59797-BJ,14-05-26,668.00,Low Risk,0,Mobile Van,Syrup,2
15-07-24,"Mcclain, Miller And Henderson",Rural,Amlodipine,BioCare,3615.61,32,115699.52,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,"Brown, Valdez And Lucas",WR-80698-FE,04-12-26,872.00,Low Risk,0,In-Store,Syrup,2
15-07-24,"Reid, Ferguson And Sanchez",Urban,Ibuprofen,HealthFirst,3068.75,8,24550,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,"Brooks, Lam And Hayes",RY-80718-CU,27-03-26,620.00,Low Risk,0,Market Stall,Syrup,2
15-07-24,Rodriguez Llc,Urban,Azithromycin,BioCare,4450.9,11,48959.9,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Jones Inc,AM-17955-NF,07-01-27,906.00,Low Risk,0,Mobile Van,Tablet,1
15-07-24,"Rodriguez, Figueroa And Sanchez",Rural,Ibuprofen,FarmaTrust,3795.83,63,239137.29,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Novak And Sons,VG-03261-OJ,19-04-26,643.00,Low Risk,0,In-Store,Tablet,1
15-07-24,Rodriguez-Graham,Rural,Amoxicillin,BioCare,953.61,60,57216.6,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,Chapman And Sons,DZ-88176-IK,13-02-27,943.00,Low Risk,0,In-Store,Capsule,4
15-07-24,"Romero, Gonzalez And Brooks",Urban,Metformin,HealthFirst,1850.65,61,112889.65,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Novak And Sons,NQ-69155-LJ,16-11-25,489.00,Low Risk,0,In-Store,Capsule,4
15-07-24,"Romero, Gonzalez And Brooks",Rural,Metformin,BioCare,3125.18,55,171884.9,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,"Daniels, Adkins And Brown",IL-06718-VL,18-03-26,611.00,Low Risk,0,In-Store,Syrup,2
15-07-24,Smith-Bowen,Urban,Artemisinin,PharmaTrust,4802.72,42,201714.24,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Gray Group,ZD-54268-QR,10-02-27,940.00,Low Risk,0,In-Store,Injection,3
15-07-24,Smith-Bowen,Urban,Ibuprofen,BioCare,4604.07,23,105893.61,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,"Brooks, Lam And Hayes",CO-41906-YQ,02-03-27,960.00,Low Risk,0,Mobile Van,Syrup,2
15-07-24,"Snyder, Campos And Callahan",Urban,Paracetamol,HealthFirst,2280.33,48,109455.84,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Jones Inc,CV-08788-IY,17-10-25,459.00,Low Risk,0,Market Stall,Syrup,2
15-07-24,Wilkerson-Day,Urban,Metformin,PharmaTrust,3546.86,75,266014.5,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Baxter Inc,PW-53031-JE,02-07-26,717.00,Low Risk,0,In-Store,Tablet,1
15-07-24,Wilkerson-Day,Urban,Amlodipine,HealthFirst,1466.91,81,118819.71,2698.49,1888.95,High Risk,1,51,77,High Risk,1,Walker Llc,FG-38806-MG,13-05-26,667.00,Low Risk,0,In-Store,Tablet,1
15-07-24,Williams And Sons,Urban,Metformin,MediPlus,4023.14,66,265527.24,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Jones Inc,AL-82118-AW,30-12-25,533.00,Low Risk,0,In-Store,Injection,3
15-07-24,Williams And Sons,Rural,Metformin,HealthFirst,244.18,7,1709.26,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,"Woods, Calhoun And Schmidt",QR-41760-NF,23-07-25,373.00,Low Risk,0,Market Stall,Syrup,2
16-07-24,Allen-Allen,Rural,Paracetamol,BioCare,690.61,49,33839.89,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,"Robinson, Jones And Welch",PX-84251-SK,01-04-26,624.00,Low Risk,0,Mobile Van,Injection,3
16-07-24,Allen-Allen,Urban,Paracetamol,MediPlus,891.18,63,56144.34,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,House-Glover,TT-03441-GJ,02-01-26,535.00,Low Risk,0,Mobile Van,Syrup,2
16-07-24,Allen-Allen,Rural,Chloroquine,MediPlus,693.44,57,39526.08,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,"Robinson, Jones And Welch",YX-28732-LZ,24-04-26,647.00,Low Risk,0,Mobile Van,Tablet,1
16-07-24,Arnold Ltd,Urban,Azithromycin,HealthFirst,4771.59,31,147919.29,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,"Brooks, Lam And Hayes",SR-24696-MK,06-06-26,690.00,Low Risk,0,In-Store,Injection,3
16-07-24,Doyle Ltd,Urban,Azithromycin,BioCare,1608.19,60,96491.4,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Gomez-Jenkins,GX-37520-YN,09-07-25,358.00,Low Risk,0,Mobile Van,Capsule,4
16-07-24,"Dyer, Potter And Mack",Rural,Amlodipine,FarmaTrust,2988.96,85,254061.6,2698.49,1888.95,Low Risk,0,51,77,High Risk,1,House-Glover,WD-12345-BG,27-06-26,711.00,Low Risk,0,Market Stall,Capsule,4
16-07-24,"Ferrell, Rice And Maddox",Rural,Amlodipine,PharmaTrust,2109.62,57,120248.34,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Jones Inc,DK-36447-YM,20-08-25,400.00,Low Risk,0,Mobile Van,Injection,3
16-07-24,"Flowers, Martin And Kelly",Urban,Ciprofloxacin,PharmaTrust,4364.08,64,279301.12,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Yu Inc,WU-48098-QQ,01-04-27,989.00,Low Risk,0,Market Stall,Syrup,2
16-07-24,Galloway-Wyatt,Rural,Azithromycin,HealthFirst,2808.54,45,126384.3,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Chapman And Sons,ON-98189-DP,01-09-26,777.00,Low Risk,0,Mobile Van,Capsule,4
16-07-24,"Gardner, Robinson And Lawrence",Urban,Paracetamol,PharmaTrust,2899.99,50,144999.5,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,Wright And Sons,KU-21160-YX,29-11-25,501.00,Low Risk,0,Market Stall,Injection,3
16-07-24,George Group,Urban,Ciprofloxacin,MediPlus,694.86,10,6948.6,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,Lee-Davis,IW-70661-CP,19-02-27,948.00,Low Risk,0,Mobile Van,Syrup,2
16-07-24,George Group,Rural,Metformin,BioCare,1535.55,62,95204.1,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,House-Glover,FF-59379-MD,27-04-25,285.00,Low Risk,0,In-Store,Capsule,4
16-07-24,George Group,Rural,Azithromycin,HealthFirst,1951.89,75,146391.75,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,"Daniels, Adkins And Brown",RC-80107-HC,19-04-26,642.00,Low Risk,0,Market Stall,Injection,3
16-07-24,George Group,Rural,Metformin,BioCare,3825.24,55,210388.2,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Yu Inc,PU-61891-VM,21-03-27,978.00,Low Risk,0,In-Store,Syrup,2
16-07-24,Harrell Llc,Rural,Chloroquine,HealthFirst,986.88,13,12829.44,2656.70,1859.69,High Risk,1,51,77,Low Risk,0,Walker Llc,MA-95384-EE,13-10-26,819.00,Low Risk,0,Market Stall,Tablet,1
16-07-24,Hickman Ltd,Urban,Ciprofloxacin,MediPlus,2569.08,52,133592.16,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,"Robinson, Jones And Welch",YK-67580-XU,15-10-25,456.00,Low Risk,0,Market Stall,Capsule,4
16-07-24,James Group,Rural,Paracetamol,MediPlus,933.23,15,13998.45,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,Gray Group,CW-02203-PO,19-01-26,552.00,Low Risk,0,In-Store,Tablet,1
16-07-24,"Mcclain, Miller And Henderson",Rural,Ciprofloxacin,PharmaTrust,4434.02,43,190662.86,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,"Hensley, Powell And David",OB-79829-VU,18-05-26,671.00,Low Risk,0,Market Stall,Tablet,1
16-07-24,Perez Inc,Rural,Coartem,BioCare,3127.03,12,37524.36,2523.47,1766.43,Low Risk,0,51,77,Low Risk,0,Baxter Inc,FQ-29480-JZ,21-05-26,674.00,Low Risk,0,In-Store,Syrup,2
16-07-24,Perez Inc,Urban,Artemisinin,HealthFirst,2888.26,89,257055.14,2588.57,1812.00,Low Risk,0,52,78,High Risk,1,Novak And Sons,AK-15218-AE,25-08-25,405.00,Low Risk,0,Mobile Van,Capsule,4
16-07-24,"Reid, Ferguson And Sanchez",Urban,Ciprofloxacin,HealthFirst,4494.49,50,224724.5,2610.77,1827.54,Low Risk,0,51,76,Low Risk,0,Jones Inc,ZZ-16156-ET,29-06-26,713.00,Low Risk,0,In-Store,Tablet,1
16-07-24,Rodriguez Llc,Urban,Amlodipine,HealthFirst,4421.83,5,22109.15,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Jones Inc,MD-54557-OZ,19-05-25,307.00,Low Risk,0,Market Stall,Capsule,4
16-07-24,Rodriguez-Graham,Urban,Paracetamol,BioCare,808.63,97,78437.11,2636.16,1845.31,High Risk,1,49,74,High Risk,1,Novak And Sons,AG-39701-QS,09-07-26,723.00,Low Risk,0,Market Stall,Tablet,1
16-07-24,"Ross, Robinson And Bright",Urban,Artemisinin,MediPlus,4254.51,19,80835.69,2588.57,1812.00,Low Risk,0,52,78,Low Risk,0,Yu Inc,ZH-36558-CH,30-06-25,349.00,Low Risk,0,Mobile Van,Syrup,2
16-07-24,"Snyder, Campos And Callahan",Urban,Azithromycin,HealthFirst,3239.88,60,194392.8,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Morton-Chase,FU-85588-LU,11-07-26,725.00,Low Risk,0,In-Store,Capsule,4
16-07-24,Williams And Sons,Urban,Metformin,BioCare,1297.8,30,38934,2644.11,1850.87,High Risk,1,52,77,Low Risk,0,Gomez-Jenkins,AF-92451-KF,14-05-26,667.00,Low Risk,0,Market Stall,Syrup,2
16-07-24,Williams And Sons,Rural,Ibuprofen,MediPlus,1839.72,73,134299.56,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Powell Llc,UL-60014-PL,01-11-25,473.00,Low Risk,0,In-Store,Syrup,2
17-07-24,Abbott-Munoz,Rural,Ibuprofen,BioCare,259.33,24,6223.92,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Yu Inc,NE-20430-CA,02-07-26,715.00,Low Risk,0,Mobile Van,Syrup,2
17-07-24,Abbott-Munoz,Urban,Azithromycin,BioCare,1793.99,36,64583.64,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,"Brooks, Lam And Hayes",IQ-70340-SM,29-04-26,651.00,Low Risk,0,In-Store,Capsule,4
17-07-24,Allen-Allen,Rural,Paracetamol,PharmaTrust,1010.7,14,14149.8,2636.16,1845.31,High Risk,1,49,74,Low Risk,0,"Brown, Valdez And Lucas",NH-74499-CA,08-08-26,752.00,Low Risk,0,Mobile Van,Capsule,4
17-07-24,Allen-Allen,Rural,Azithromycin,MediPlus,426.32,34,14494.88,2628.19,1839.74,High Risk,1,50,75,Low Risk,0,Williams Plc,UP-64237-NE,01-10-25,441.00,Low Risk,0,Mobile Van,Tablet,1
17-07-24,Blake And Sons,Rural,Ciprofloxacin,HealthFirst,459.91,55,25295.05,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,Morton-Chase,SR-86589-TD,28-08-25,407.00,Low Risk,0,Market Stall,Tablet,1
17-07-24,Burton Ltd,Urban,Amoxicillin,BioCare,1445.25,54,78043.5,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,Wright And Sons,GB-33346-XX,07-10-26,812.00,Low Risk,0,Mobile Van,Tablet,1
17-07-24,Burton Ltd,Urban,Ciprofloxacin,HealthFirst,903.48,100,90348,2610.77,1827.54,High Risk,1,51,76,High Risk,1,Lee-Davis,GG-61932-ZP,13-11-26,849.00,Low Risk,0,Market Stall,Syrup,2
17-07-24,Davis And Sons,Rural,Amlodipine,BioCare,2895.31,51,147660.81,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,"West, Henderson And Ramirez",WJ-10903-RW,22-05-26,674.00,Low Risk,0,In-Store,Capsule,4
17-07-24,Doyle Ltd,Rural,Azithromycin,BioCare,676.9,88,59567.2,2628.19,1839.74,High Risk,1,50,75,High Risk,1,Powell Llc,SR-81561-RL,08-05-26,660.00,Low Risk,0,Market Stall,Injection,3
17-07-24,George Group,Urban,Ibuprofen,MediPlus,431.09,51,21985.59,2543.53,1780.47,High Risk,1,49,73,Low Risk,0,Gomez-Jenkins,HP-75298-IJ,17-05-25,304.00,Low Risk,0,Market Stall,Syrup,2
17-07-24,Gray-Mayo,Rural,Metformin,PharmaTrust,4002.11,11,44023.21,2644.11,1850.87,Low Risk,0,52,77,Low Risk,0,Novak And Sons,TT-35286-QZ,26-04-25,283.00,Low Risk,0,Mobile Van,Injection,3
17-07-24,"Henderson, Ramirez And Lewis",Urban,Amoxicillin,BioCare,2243.77,74,166038.98,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,"Robinson, Jones And Welch",SS-06587-SI,16-10-26,821.00,Low Risk,0,In-Store,Capsule,4
17-07-24,"Hoffman, Baker And Richards",Urban,Amlodipine,HealthFirst,4113.68,12,49364.16,2698.49,1888.95,Low Risk,0,51,77,Low Risk,0,Walker Llc,NL-52888-RY,25-01-27,922.00,Low Risk,0,In-Store,Syrup,2
17-07-24,James Group,Rural,Coartem,PharmaTrust,3334.33,81,270080.73,2523.47,1766.43,Low Risk,0,51,77,High Risk,1,Jones-Young,EO-78861-ZZ,04-08-25,383.00,Low Risk,0,Mobile Van,Injection,3
17-07-24,"Mcclain, Miller And Henderson",Rural,Amlodipine,PharmaTrust,462.74,16,7403.84,2698.49,1888.95,High Risk,1,51,77,Low Risk,0,Russell Group,DM-92831-EX,02-04-26,624.00,Low Risk,0,In-Store,Capsule,4
17-07-24,"Rodriguez, Figueroa And Sanchez",Urban,Azithromycin,PharmaTrust,1999.88,46,91994.48,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Hancock Inc,BI-99627-AF,17-09-25,427.00,Low Risk,0,In-Store,Capsule,4
17-07-24,"Ross, Robinson And Bright",Urban,Ibuprofen,BioCare,4987.64,96,478813.44,2543.53,1780.47,Low Risk,0,49,73,High Risk,1,Chapman And Sons,RJ-35290-II,06-11-25,477.00,Low Risk,0,Mobile Van,Tablet,1
17-07-24,"Snyder, Campos And Callahan",Rural,Ciprofloxacin,FarmaTrust,956.95,51,48804.45,2610.77,1827.54,High Risk,1,51,76,Low Risk,0,Jones Inc,ZD-04381-CN,31-07-26,744.00,Low Risk,0,In-Store,Tablet,1
17-07-24,"Walter, Edwards And Rios",Urban,Amoxicillin,HealthFirst,3176.5,61,193766.5,2624.80,1837.36,Low Risk,0,51,76,Low Risk,0,Powell Llc,RV-67380-JD,03-10-25,443.00,Low Risk,0,Market Stall,Capsule,4
17-07-24,Wilkerson-Day,Rural,Amoxicillin,MediPlus,236.9,39,9239.1,2624.80,1837.36,High Risk,1,51,76,Low Risk,0,"Washington, Ryan And Cummings",JE-57332-SY,13-07-25,361.00,Low Risk,0,In-Store,Injection,3
17-07-24,Williams And Sons,Urban,Paracetamol,HealthFirst,1461.9,99,144728.1,2636.16,1845.31,High Risk,1,49,74,High Risk,1,Walker Llc,WK-92936-CD,03-05-25,290.00,Low Risk,0,Market Stall,Capsule,4
18-07-24,"Adams, Zuniga And Wong",Urban,Paracetamol,MediPlus,4269.12,52,221994.24,2636.16,1845.31,Low Risk,0,49,74,Low Risk,0,"Robinson, Jones And Welch",VG-98744-KJ,23-04-26,644.00,Low Risk,0,Market Stall,Syrup,2
18-07-24,Allen-Allen,Rural,Ibuprofen,PharmaTrust,1842.32,56,103169.92,2543.53,1780.47,Low Risk,0,49,73,Low Risk,0,Powell Llc,QL-71844-DU,04-09-25,413.00,Low Risk,0,Market Stall,Capsule,4
18-07-24,Anderson Group,Urban,Azithromycin,HealthFirst,3963.48,13,51525.24,2628.19,1839.74,Low Risk,0,50,75,Low Risk,0,Novak And Sons,EU-25936-HG,27-10-25,466.00,Low Risk,0,Market Stall,Syrup,2
